transaction_id,account_id,amount,transaction_type,transaction_date,currency
441,1229,1865.37,debit,2024-01-17 01:28:42.772277,USD
442,1364,1717.83,debit,2024-01-17 02:21:16.687668,USD
443,1562,349.5,credit,2024-01-17 03:13:50.603060,USD
444,1437,879.15,credit,2024-01-17 04:06:24.518451,EUR
445,1775,933.36,credit,2024-01-17 04:58:58.433843,EUR
446,1282,1580.3,credit,2024-01-17 05:51:32.349234,GBP
447,1026,1209.76,debit,2024-01-17 06:44:06.264626,USD
448,1225,1311.9,credit,2024-01-17 07:36:40.180018,EUR
449,1276,1996.42,credit,2024-01-17 08:29:14.095409,EUR
450,1797,159.17,credit,2024-01-17 09:21:48.010801,USD
451,1608,453.79,debit,2024-01-17 10:14:21.926192,USD
452,1283,821.71,debit,2024-01-17 11:06:55.841584,GBP
453,1878,702.09,debit,2024-01-17 11:59:29.756975,GBP
454,1959,53.07,credit,2024-01-17 12:52:03.672367,USD
455,1480,192.64,debit,2024-01-17 13:44:37.587758,USD
456,1452,1365.1,credit,2024-01-17 14:37:11.503150,EUR
457,1828,1759.86,debit,2024-01-17 15:29:45.418541,USD
458,1815,1033.31,debit,2024-01-17 16:22:19.333933,USD
459,1658,1082.99,credit,2024-01-17 17:14:53.249324,GBP
460,1515,517.64,credit,2024-01-17 18:07:27.164716,EUR
461,1546,1538.07,credit,2024-01-17 19:00:01.080108,GBP
462,1191,1506.07,credit,2024-01-17 19:52:34.995499,USD
463,1048,1180.85,credit,2024-01-17 20:45:08.910891,USD
464,1511,433.2,debit,2024-01-17 21:37:42.826282,GBP
465,1016,203.07,credit,2024-01-17 22:30:16.741674,USD
466,1171,137.83,debit,2024-01-17 23:22:50.657065,EUR
467,1219,1189.47,debit,2024-01-18 00:15:24.572457,USD
468,1157,1651.82,debit,2024-01-18 01:07:58.487848,USD
469,1476,1718.08,credit,2024-01-18 02:00:32.403240,USD
470,1045,932.61,credit,2024-01-18 02:53:06.318631,USD
471,1372,1570.7,credit,2024-01-18 03:45:40.234023,USD
472,1517,1894.29,credit,2024-01-18 04:38:14.149414,USD
473,1098,557.59,debit,2024-01-18 05:30:48.064806,USD
474,1891,801.94,credit,2024-01-18 06:23:21.980198,USD
475,1744,1863.64,credit,2024-01-18 07:15:55.895589,EUR
476,1036,683.08,credit,2024-01-18 08:08:29.810981,USD
477,1279,1828.61,debit,2024-01-18 09:01:03.726372,USD
478,1348,1962.28,credit,2024-01-18 09:53:37.641764,USD
479,1496,1327.0,credit,2024-01-18 10:46:11.557155,USD
480,1301,1635.61,credit,2024-01-18 11:38:45.472547,USD
481,1180,1501.6,credit,2024-01-18 12:31:19.387938,USD
482,1606,1402.07,debit,2024-01-18 13:23:53.303330,USD
483,1098,620.79,credit,2024-01-18 14:16:27.218721,USD
484,1699,123.62,debit,2024-01-18 15:09:01.134113,USD
485,1992,692.67,credit,2024-01-18 16:01:35.049504,GBP
486,1115,1337.2,credit,2024-01-18 16:54:08.964896,GBP
487,1190,214.03,credit,2024-01-18 17:46:42.880288,USD
488,1252,33.72,credit,2024-01-18 18:39:16.795679,USD
489,1980,287.99,debit,2024-01-18 19:31:50.711071,GBP
490,1927,1434.31,credit,2024-01-18 20:24:24.626462,USD
491,1982,1945.86,debit,2024-01-18 21:16:58.541854,USD
492,1160,1966.3,credit,2024-01-18 22:09:32.457245,USD
493,1255,993.02,debit,2024-01-18 23:02:06.372637,GBP
494,1322,1740.01,debit,2024-01-18 23:54:40.288028,EUR
495,1127,1476.28,debit,2024-01-19 00:47:14.203420,USD
496,1017,1007.07,credit,2024-01-19 01:39:48.118811,USD
497,1792,1149.79,debit,2024-01-19 02:32:22.034203,GBP
498,1734,283.08,debit,2024-01-19 03:24:55.949594,USD
499,1565,1875.95,credit,2024-01-19 04:17:29.864986,USD
500,1569,710.34,credit,2024-01-19 05:10:03.780378,USD
501,1322,897.84,credit,2024-01-19 06:02:37.695769,EUR
502,1871,1346.6,credit,2024-01-19 06:55:11.611161,USD
503,1685,674.47,credit,2024-01-19 07:47:45.526552,EUR
504,1791,515.98,credit,2024-01-19 08:40:19.441944,USD
505,1625,1265.79,debit,2024-01-19 09:32:53.357335,USD
506,1287,59.72,credit,2024-01-19 10:25:27.272727,USD
507,1942,1444.24,debit,2024-01-19 11:18:01.188118,EUR
508,1853,1032.91,credit,2024-01-19 12:10:35.103510,USD
509,1662,1215.45,debit,2024-01-19 13:03:09.018901,USD
510,1961,1267.44,credit,2024-01-19 13:55:42.934293,USD
511,1638,1058.83,debit,2024-01-19 14:48:16.849684,USD
512,1154,1169.24,credit,2024-01-19 15:40:50.765076,EUR
513,1489,1370.74,credit,2024-01-19 16:33:24.680468,USD
514,1385,,debit,2024-01-19 17:25:58.595859,USD
515,1985,1457.63,credit,2024-01-19 18:18:32.511251,USD
516,1784,1740.54,credit,2024-01-19 19:11:06.426642,USD
517,1103,386.99,credit,2024-01-19 20:03:40.342034,GBP
518,1928,808.28,debit,2024-01-19 20:56:14.257425,USD
519,1392,1896.11,credit,2024-01-19 21:48:48.172817,USD
520,1810,799.22,debit,2024-01-19 22:41:22.088208,USD
521,1245,258.49,credit,2024-01-19 23:33:56.003600,USD
522,1175,1055.64,credit,2024-01-20 00:26:29.918991,USD
523,1038,227.89,debit,2024-01-20 01:19:03.834383,USD
524,1476,413.68,credit,2024-01-20 02:11:37.749774,EUR
525,1681,1996.65,debit,2024-01-20 03:04:11.665166,USD
526,1758,1087.31,credit,2024-01-20 03:56:45.580558,USD
527,1537,575.28,credit,2024-01-20 04:49:19.495949,USD
528,1866,1989.6,credit,2024-01-20 05:41:53.411341,USD
529,1817,1933.45,credit,2024-01-20 06:34:27.326732,USD
530,1920,887.07,debit,2024-01-20 07:27:01.242124,USD
531,1407,528.2,debit,2024-01-20 08:19:35.157515,USD
532,1524,1678.42,credit,2024-01-20 09:12:09.072907,USD
533,1827,1434.09,credit,2024-01-20 10:04:42.988298,EUR
534,1505,1377.01,credit,2024-01-20 10:57:16.903690,USD
535,1902,1787.3,debit,2024-01-20 11:49:50.819081,GBP
536,1824,1381.94,debit,2024-01-20 12:42:24.734473,USD
537,1035,574.76,credit,2024-01-20 13:34:58.649864,USD
538,1684,1390.79,credit,2024-01-20 14:27:32.565256,USD
539,1019,618.57,credit,2024-01-20 15:20:06.480648,USD
540,1320,1520.89,debit,2024-01-20 16:12:40.396039,USD
541,1775,1243.3,debit,2024-01-20 17:05:14.311431,USD
542,1511,164.05,credit,2024-01-20 17:57:48.226822,USD
543,1399,1030.54,credit,2024-01-20 18:50:22.142214,USD
544,1653,693.17,credit,2024-01-20 19:42:56.057605,USD
545,1971,663.86,credit,2024-01-20 20:35:29.972997,USD
546,1882,1208.49,debit,2024-01-20 21:28:03.888388,USD
547,1470,651.43,credit,2024-01-20 22:20:37.803780,USD
548,1142,1556.02,debit,2024-01-20 23:13:11.719171,GBP
549,1091,150.87,credit,2024-01-21 00:05:45.634563,EUR
550,1353,1324.17,credit,2024-01-21 00:58:19.549954,USD
551,1833,1620.3,debit,2024-01-21 01:50:53.465346,USD
552,1799,1348.94,credit,2024-01-21 02:43:27.380738,USD
553,1726,999.49,debit,2024-01-21 03:36:01.296129,EUR
554,1958,1901.11,credit,2024-01-21 04:28:35.211521,EUR
555,1853,606.88,credit,2024-01-21 05:21:09.126912,USD
556,1050,48.14,debit,2024-01-21 06:13:43.042304,EUR
557,1664,869.66,credit,2024-01-21 07:06:16.957695,USD
558,1697,75.69,credit,2024-01-21 07:58:50.873087,EUR
559,1574,1908.33,debit,2024-01-21 08:51:24.788478,USD
560,1189,,credit,2024-01-21 09:43:58.703870,USD
561,1124,1579.96,credit,2024-01-21 10:36:32.619261,EUR
562,1149,1551.4,debit,2024-01-21 11:29:06.534653,USD
563,1313,443.28,credit,2024-01-21 12:21:40.450045,GBP
564,1569,1246.24,credit,2024-01-21 13:14:14.365436,USD
565,1341,105.68,credit,2024-01-21 14:06:48.280828,USD
566,1304,972.31,credit,2024-01-21 14:59:22.196219,EUR
567,1691,39.15,debit,2024-01-21 15:51:56.111611,USD
568,1681,1843.08,credit,2024-01-21 16:44:30.027002,USD
569,1837,1952.41,credit,2024-01-21 17:37:03.942394,USD
570,1782,452.34,credit,2024-01-21 18:29:37.857785,GBP
571,1053,424.13,credit,2024-01-21 19:22:11.773177,EUR
572,1443,1509.9,debit,2024-01-21 20:14:45.688568,USD
573,1612,514.23,credit,2024-01-21 21:07:19.603960,USD
574,1992,1791.2,debit,2024-01-21 21:59:53.519351,USD
575,1263,1152.12,credit,2024-01-21 22:52:27.434743,USD
576,1052,708.05,debit,2024-01-21 23:45:01.350135,GBP
577,1571,1667.06,credit,2024-01-22 00:37:35.265526,USD
578,1619,991.88,credit,2024-01-22 01:30:09.180918,USD
579,1004,1824.15,debit,2024-01-22 02:22:43.096309,USD
580,1102,1856.75,credit,2024-01-22 03:15:17.011701,GBP
581,1195,339.19,credit,2024-01-22 04:07:50.927092,USD
582,1773,14.62,credit,2024-01-22 05:00:24.842484,GBP
583,1876,1968.02,credit,2024-01-22 05:52:58.757875,USD
584,1991,1813.21,debit,2024-01-22 06:45:32.673267,EUR
585,1883,120.34,credit,2024-01-22 07:38:06.588658,USD
586,1349,1667.74,debit,2024-01-22 08:30:40.504050,USD
587,1046,921.03,credit,2024-01-22 09:23:14.419441,USD
588,1866,525.33,debit,2024-01-22 10:15:48.334833,USD
589,1822,1758.71,credit,2024-01-22 11:08:22.250225,USD
590,1935,401.37,debit,2024-01-22 12:00:56.165616,GBP
591,1819,1895.13,credit,2024-01-22 12:53:30.081008,USD
592,1655,419.19,credit,2024-01-22 13:46:03.996399,GBP
593,1268,1231.23,debit,2024-01-22 14:38:37.911791,USD
594,1369,453.94,credit,2024-01-22 15:31:11.827182,USD
595,1635,1095.88,credit,2024-01-22 16:23:45.742574,GBP
596,1105,1371.11,debit,2024-01-22 17:16:19.657965,EUR
597,1669,388.55,credit,2024-01-22 18:08:53.573357,USD
598,1658,1046.56,credit,2024-01-22 19:01:27.488748,USD
599,1656,943.43,credit,2024-01-22 19:54:01.404140,EUR
600,1119,151.36,debit,2024-01-22 20:46:35.319531,EUR
601,1830,1638.43,credit,2024-01-22 21:39:09.234923,EUR
602,1786,678.01,debit,2024-01-22 22:31:43.150315,EUR
603,1603,1153.42,debit,2024-01-22 23:24:17.065706,USD
604,1057,1034.42,debit,2024-01-23 00:16:50.981098,EUR
605,1950,1031.39,credit,2024-01-23 01:09:24.896489,USD
606,1345,223.37,debit,2024-01-23 02:01:58.811881,USD
607,1740,852.73,credit,2024-01-23 02:54:32.727272,USD
608,1473,910.21,debit,2024-01-23 03:47:06.642664,USD
609,1116,1469.95,credit,2024-01-23 04:39:40.558055,USD
610,1829,1681.64,debit,2024-01-23 05:32:14.473447,USD
611,1790,1094.51,credit,2024-01-23 06:24:48.388838,USD
612,1126,182.7,credit,2024-01-23 07:17:22.304230,USD
613,1392,481.33,credit,2024-01-23 08:09:56.219621,USD
614,1907,338.22,credit,2024-01-23 09:02:30.135013,USD
615,1640,257.98,credit,2024-01-23 09:55:04.050405,USD
616,1057,738.14,credit,2024-01-23 10:47:37.965796,EUR
617,1633,466.49,credit,2024-01-23 11:40:11.881188,USD
618,1512,444.42,debit,2024-01-23 12:32:45.796579,USD
619,1750,118.84,credit,2024-01-23 13:25:19.711971,GBP
620,1801,45.16,credit,2024-01-23 14:17:53.627362,USD
621,1095,214.51,debit,2024-01-23 15:10:27.542754,USD
622,1637,352.67,debit,2024-01-23 16:03:01.458145,USD
623,1117,,credit,2024-01-23 16:55:35.373537,EUR
624,1559,1025.94,credit,2024-01-23 17:48:09.288928,EUR
625,1600,289.78,credit,2024-01-23 18:40:43.204320,USD
626,1487,855.32,debit,2024-01-23 19:33:17.119711,EUR
627,1236,690.08,debit,2024-01-23 20:25:51.035103,EUR
628,1884,375.01,debit,2024-01-23 21:18:24.950495,USD
629,1896,23.61,credit,2024-01-23 22:10:58.865886,USD
630,1271,939.37,debit,2024-01-23 23:03:32.781278,EUR
631,1188,1374.45,credit,2024-01-23 23:56:06.696669,USD
632,1998,460.29,credit,2024-01-24 00:48:40.612061,USD
633,1703,272.3,credit,2024-01-24 01:41:14.527452,USD
634,1446,1775.22,credit,2024-01-24 02:33:48.442844,USD
635,1580,557.3,debit,2024-01-24 03:26:22.358235,USD
636,1789,,debit,2024-01-24 04:18:56.273627,USD
637,1860,1715.62,debit,2024-01-24 05:11:30.189018,USD
638,1246,1636.04,credit,2024-01-24 06:04:04.104410,GBP
639,1962,902.21,debit,2024-01-24 06:56:38.019801,USD
640,1075,983.59,debit,2024-01-24 07:49:11.935193,USD
641,1153,443.32,credit,2024-01-24 08:41:45.850585,GBP
642,1655,165.82,debit,2024-01-24 09:34:19.765976,EUR
643,1434,1151.13,debit,2024-01-24 10:26:53.681368,USD
644,1996,205.71,credit,2024-01-24 11:19:27.596759,USD
645,1085,904.06,debit,2024-01-24 12:12:01.512151,USD
646,1696,1881.59,debit,2024-01-24 13:04:35.427542,GBP
647,1284,1906.14,debit,2024-01-24 13:57:09.342934,USD
648,1973,486.27,debit,2024-01-24 14:49:43.258325,USD
649,1219,1251.99,credit,2024-01-24 15:42:17.173717,EUR
650,1068,953.41,debit,2024-01-24 16:34:51.089108,USD
651,1046,1752.61,debit,2024-01-24 17:27:25.004500,EUR
652,1093,550.15,credit,2024-01-24 18:19:58.919891,USD
653,1749,17.37,credit,2024-01-24 19:12:32.835283,USD
654,1957,333.5,debit,2024-01-24 20:05:06.750675,USD
655,1452,705.55,credit,2024-01-24 20:57:40.666066,USD
656,1203,638.29,debit,2024-01-24 21:50:14.581458,EUR
657,1911,1584.81,debit,2024-01-24 22:42:48.496849,EUR
658,1217,1364.32,credit,2024-01-24 23:35:22.412241,EUR
659,1473,606.12,credit,2024-01-25 00:27:56.327632,USD
660,1431,920.91,credit,2024-01-25 01:20:30.243024,USD
661,1340,200.16,credit,2024-01-25 02:13:04.158415,USD
662,1550,1797.31,debit,2024-01-25 03:05:38.073807,USD
663,1611,1871.5,credit,2024-01-25 03:58:11.989198,USD
664,1288,1959.81,credit,2024-01-25 04:50:45.904590,EUR
665,1253,1738.42,debit,2024-01-25 05:43:19.819981,USD
666,1733,356.18,debit,2024-01-25 06:35:53.735373,USD
667,1356,101.93,credit,2024-01-25 07:28:27.650765,EUR
668,1022,1163.4,debit,2024-01-25 08:21:01.566156,USD
669,1761,1826.08,credit,2024-01-25 09:13:35.481548,USD
670,1521,362.93,debit,2024-01-25 10:06:09.396939,USD
671,1757,24.02,credit,2024-01-25 10:58:43.312331,GBP
672,1836,1612.94,credit,2024-01-25 11:51:17.227722,USD
673,1099,162.82,debit,2024-01-25 12:43:51.143114,USD
674,1801,833.28,credit,2024-01-25 13:36:25.058505,GBP
675,1179,1360.99,credit,2024-01-25 14:28:58.973897,EUR
676,1222,481.23,debit,2024-01-25 15:21:32.889288,EUR
677,1905,177.09,debit,2024-01-25 16:14:06.804680,USD
678,1761,1542.34,credit,2024-01-25 17:06:40.720072,EUR
679,1658,1264.05,debit,2024-01-25 17:59:14.635463,USD
680,1441,1977.1,debit,2024-01-25 18:51:48.550855,USD
681,1607,695.17,debit,2024-01-25 19:44:22.466246,USD
682,1768,132.91,credit,2024-01-25 20:36:56.381638,EUR
683,1324,1471.36,debit,2024-01-25 21:29:30.297029,USD
684,1515,1048.25,debit,2024-01-25 22:22:04.212421,USD
685,1015,434.28,debit,2024-01-25 23:14:38.127812,USD
686,1791,1565.64,credit,2024-01-26 00:07:12.043204,USD
687,1335,415.47,debit,2024-01-26 00:59:45.958595,USD
688,1758,528.72,credit,2024-01-26 01:52:19.873987,USD
689,1257,194.13,debit,2024-01-26 02:44:53.789378,EUR
690,1496,804.87,debit,2024-01-26 03:37:27.704770,USD
691,1987,843.67,credit,2024-01-26 04:30:01.620162,EUR
692,1895,1033.98,credit,2024-01-26 05:22:35.535553,USD
693,1159,1420.84,credit,2024-01-26 06:15:09.450945,USD
694,1474,1813.14,debit,2024-01-26 07:07:43.366336,USD
695,1851,284.09,credit,2024-01-26 08:00:17.281728,EUR
696,1663,118.15,debit,2024-01-26 08:52:51.197119,USD
697,1907,,debit,2024-01-26 09:45:25.112511,USD
698,1689,295.81,debit,2024-01-26 10:37:59.027902,USD
699,1674,,debit,2024-01-26 11:30:32.943294,GBP
700,1379,1457.68,credit,2024-01-26 12:23:06.858685,USD
701,1544,,debit,2024-01-26 13:15:40.774077,USD
702,1928,494.98,credit,2024-01-26 14:08:14.689468,GBP
703,1956,618.73,credit,2024-01-26 15:00:48.604860,EUR
704,1690,971.44,credit,2024-01-26 15:53:22.520252,USD
705,1426,135.73,debit,2024-01-26 16:45:56.435643,USD
706,1612,1226.17,debit,2024-01-26 17:38:30.351035,USD
707,1267,1967.63,credit,2024-01-26 18:31:04.266426,EUR
708,1834,728.0,debit,2024-01-26 19:23:38.181818,USD
709,1576,1508.17,debit,2024-01-26 20:16:12.097209,EUR
710,1416,1005.07,credit,2024-01-26 21:08:46.012601,GBP
711,1167,264.35,debit,2024-01-26 22:01:19.927992,GBP
712,1841,1168.65,credit,2024-01-26 22:53:53.843384,EUR
713,1042,606.75,credit,2024-01-26 23:46:27.758775,USD
714,1555,78.46,debit,2024-01-27 00:39:01.674167,USD
715,1284,1273.51,credit,2024-01-27 01:31:35.589558,USD
716,1396,1719.28,credit,2024-01-27 02:24:09.504950,USD
717,1011,696.09,debit,2024-01-27 03:16:43.420342,USD
718,1606,786.69,debit,2024-01-27 04:09:17.335733,USD
719,1301,1783.13,debit,2024-01-27 05:01:51.251125,GBP
720,1897,1629.08,credit,2024-01-27 05:54:25.166516,EUR
721,1252,1432.76,credit,2024-01-27 06:46:59.081908,USD
722,1498,505.11,debit,2024-01-27 07:39:32.997299,USD
723,1753,1821.33,credit,2024-01-27 08:32:06.912691,USD
724,1034,317.29,credit,2024-01-27 09:24:40.828082,EUR
725,1726,1257.27,credit,2024-01-27 10:17:14.743474,USD
726,1848,67.31,debit,2024-01-27 11:09:48.658865,GBP
727,1089,1291.0,credit,2024-01-27 12:02:22.574257,EUR
728,1775,561.52,credit,2024-01-27 12:54:56.489648,GBP
729,1604,904.86,credit,2024-01-27 13:47:30.405040,EUR
730,1921,697.08,credit,2024-01-27 14:40:04.320432,EUR
731,1969,353.79,credit,2024-01-27 15:32:38.235823,EUR
732,1601,1247.74,credit,2024-01-27 16:25:12.151215,USD
733,1417,1765.13,credit,2024-01-27 17:17:46.066606,USD
734,1114,1918.58,credit,2024-01-27 18:10:19.981998,EUR
735,1616,,credit,2024-01-27 19:02:53.897389,USD
736,1902,1437.57,credit,2024-01-27 19:55:27.812781,USD
737,1195,1332.04,credit,2024-01-27 20:48:01.728172,EUR
738,1825,693.32,credit,2024-01-27 21:40:35.643564,EUR
739,1500,48.01,credit,2024-01-27 22:33:09.558955,USD
740,1625,1382.68,credit,2024-01-27 23:25:43.474347,USD
741,1492,1891.53,debit,2024-01-28 00:18:17.389738,USD
742,1074,1267.92,credit,2024-01-28 01:10:51.305130,USD
743,1412,876.23,debit,2024-01-28 02:03:25.220522,GBP
744,1375,1055.06,credit,2024-01-28 02:55:59.135913,USD
745,1419,407.26,credit,2024-01-28 03:48:33.051305,GBP
746,1728,1503.58,debit,2024-01-28 04:41:06.966696,USD
747,1276,1495.38,credit,2024-01-28 05:33:40.882088,USD
748,1760,299.58,credit,2024-01-28 06:26:14.797479,EUR
749,1675,1757.18,debit,2024-01-28 07:18:48.712871,USD
750,1393,545.69,credit,2024-01-28 08:11:22.628262,USD
751,1868,1964.69,credit,2024-01-28 09:03:56.543654,GBP
752,1456,771.98,credit,2024-01-28 09:56:30.459045,EUR
753,1919,363.99,debit,2024-01-28 10:49:04.374437,USD
754,1191,709.92,debit,2024-01-28 11:41:38.289828,USD
755,1738,885.96,credit,2024-01-28 12:34:12.205220,USD
756,1688,147.92,credit,2024-01-28 13:26:46.120612,GBP
757,1098,,debit,2024-01-28 14:19:20.036003,EUR
758,1547,1199.29,credit,2024-01-28 15:11:53.951395,USD
759,1977,1480.47,credit,2024-01-28 16:04:27.866786,USD
760,1998,68.05,debit,2024-01-28 16:57:01.782178,EUR
761,1095,1087.06,credit,2024-01-28 17:49:35.697569,USD
762,1663,115.29,debit,2024-01-28 18:42:09.612961,GBP
763,1662,1405.28,debit,2024-01-28 19:34:43.528352,GBP
764,1189,,debit,2024-01-28 20:27:17.443744,EUR
765,1735,1824.34,credit,2024-01-28 21:19:51.359135,EUR
766,1036,1407.14,credit,2024-01-28 22:12:25.274527,USD
767,1779,1019.71,credit,2024-01-28 23:04:59.189918,USD
768,1368,888.59,credit,2024-01-28 23:57:33.105310,EUR
769,1694,270.04,credit,2024-01-29 00:50:07.020702,USD
770,1524,589.09,credit,2024-01-29 01:42:40.936093,USD
771,1278,1739.23,credit,2024-01-29 02:35:14.851485,USD
772,1216,1809.86,credit,2024-01-29 03:27:48.766876,USD
773,1866,11.49,credit,2024-01-29 04:20:22.682268,USD
774,1872,1192.33,credit,2024-01-29 05:12:56.597659,EUR
775,1797,1441.41,credit,2024-01-29 06:05:30.513051,USD
776,1272,1241.31,credit,2024-01-29 06:58:04.428442,USD
777,1880,172.54,debit,2024-01-29 07:50:38.343834,USD
778,1061,443.27,debit,2024-01-29 08:43:12.259225,USD
779,1595,508.18,credit,2024-01-29 09:35:46.174617,EUR
780,1879,1665.13,credit,2024-01-29 10:28:20.090009,USD
781,1728,931.77,credit,2024-01-29 11:20:54.005400,USD
782,1341,978.79,credit,2024-01-29 12:13:27.920792,USD
783,1396,1870.44,credit,2024-01-29 13:06:01.836183,GBP
784,1698,1277.8,debit,2024-01-29 13:58:35.751575,USD
785,1018,1798.35,credit,2024-01-29 14:51:09.666966,USD
786,1176,918.45,debit,2024-01-29 15:43:43.582358,USD
787,1611,307.38,credit,2024-01-29 16:36:17.497749,USD
788,1395,1860.57,credit,2024-01-29 17:28:51.413141,USD
789,1444,922.82,credit,2024-01-29 18:21:25.328532,EUR
790,1232,371.45,debit,2024-01-29 19:13:59.243924,USD
791,1914,611.77,credit,2024-01-29 20:06:33.159315,EUR
792,1075,111.1,credit,2024-01-29 20:59:07.074707,USD
793,1264,941.92,debit,2024-01-29 21:51:40.990099,USD
794,1454,1707.73,credit,2024-01-29 22:44:14.905490,EUR
795,1795,1867.83,credit,2024-01-29 23:36:48.820882,USD
796,1717,1865.88,credit,2024-01-30 00:29:22.736273,EUR
797,1734,259.21,credit,2024-01-30 01:21:56.651665,EUR
798,1383,770.29,credit,2024-01-30 02:14:30.567056,GBP
799,1563,66.18,credit,2024-01-30 03:07:04.482448,USD
800,1850,1711.78,credit,2024-01-30 03:59:38.397839,USD
801,1505,723.92,credit,2024-01-30 04:52:12.313231,USD
802,1366,1265.92,debit,2024-01-30 05:44:46.228622,USD
803,1143,1432.65,debit,2024-01-30 06:37:20.144014,USD
804,1884,865.39,credit,2024-01-30 07:29:54.059405,USD
805,1068,619.82,credit,2024-01-30 08:22:27.974797,USD
806,1098,1924.8,credit,2024-01-30 09:15:01.890189,USD
807,1395,1929.33,credit,2024-01-30 10:07:35.805580,EUR
808,1024,585.98,credit,2024-01-30 11:00:09.720972,EUR
809,1947,964.45,credit,2024-01-30 11:52:43.636363,USD
810,1890,1945.96,debit,2024-01-30 12:45:17.551755,EUR
811,1468,19.69,credit,2024-01-30 13:37:51.467146,USD
812,1483,831.23,debit,2024-01-30 14:30:25.382538,USD
813,1564,209.91,credit,2024-01-30 15:22:59.297929,USD
814,1150,1023.22,credit,2024-01-30 16:15:33.213321,EUR
815,1143,59.09,credit,2024-01-30 17:08:07.128712,USD
816,1568,819.73,credit,2024-01-30 18:00:41.044104,USD
817,1038,449.19,credit,2024-01-30 18:53:14.959495,GBP
818,1108,1071.28,credit,2024-01-30 19:45:48.874887,USD
819,1692,1992.03,debit,2024-01-30 20:38:22.790279,GBP
820,1041,1603.07,credit,2024-01-30 21:30:56.705670,USD
821,1185,1692.83,credit,2024-01-30 22:23:30.621062,EUR
822,1934,1274.18,debit,2024-01-30 23:16:04.536453,USD
823,1397,92.7,debit,2024-01-31 00:08:38.451845,EUR
824,1222,421.53,debit,2024-01-31 01:01:12.367236,GBP
825,1633,1850.88,credit,2024-01-31 01:53:46.282628,EUR
826,1132,738.57,credit,2024-01-31 02:46:20.198019,USD
827,1162,216.24,credit,2024-01-31 03:38:54.113411,EUR
828,1214,1407.79,credit,2024-01-31 04:31:28.028802,EUR
829,1732,605.92,credit,2024-01-31 05:24:01.944194,USD
830,1234,545.03,credit,2024-01-31 06:16:35.859585,GBP
831,1842,,debit,2024-01-31 07:09:09.774977,USD
832,1657,1717.7,debit,2024-01-31 08:01:43.690369,USD
833,1750,,credit,2024-01-31 08:54:17.605760,USD
834,1587,1960.72,credit,2024-01-31 09:46:51.521152,USD
835,1008,1303.73,credit,2024-01-31 10:39:25.436543,USD
836,1073,1486.62,credit,2024-01-31 11:31:59.351935,USD
837,1953,72.71,credit,2024-01-31 12:24:33.267326,USD
838,1491,251.99,debit,2024-01-31 13:17:07.182718,USD
